SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id,id_SOURCE,id_SOURCE_ID,id_SOURCE_MODIFIED,id_SOURCE_MODIFIED_REASON,reservoir_name_SOURCE,reservoir_name_SOURCE_ID,reservoir_name_SOURCE_MODIFIED,reservoir_name_SOURCE_MODIFIED_REASON,dam_name_SOURCE,dam_name_SOURCE_ID,dam_name_SOURCE_MODIFIED,dam_name_SOURCE_MODIFIED_REASON,station_name_SOURCE,station_name_SOURCE_ID,station_name_SOURCE_MODIFIED,station_name_SOURCE_MODIFIED_REASON,station_type_SOURCE,station_type_SOURCE_ID,station_type_SOURCE_MODIFIED,station_type_SOURCE_MODIFIED_REASON,country_SOURCE,country_SOURCE_ID,country_SOURCE_MODIFIED,country_SOURCE_MODIFIED_REASON,commission_year_SOURCE,commission_year_SOURCE_ID,commission_year_SOURCE_MODIFIED,commission_year_SOURCE_MODIFIED_REASON,status_SOURCE,status_SOURCE_ID,status_SOURCE_MODIFIED,status_SOURCE_MODIFIED_REASON,dam_height_m_SOURCE,dam_height_m_SOURCE_ID,dam_height_m_SOURCE_MODIFIED,dam_height_m_SOURCE_MODIFIED_REASON,dam_length_m_SOURCE,dam_length_m_SOURCE_ID,dam_length_m_SOURCE_MODIFIED,dam_length_m_SOURCE_MODIFIED_REASON,max_area_km2_SOURCE,max_area_km2_SOURCE_ID,max_area_km2_SOURCE_MODIFIED,max_area_km2_SOURCE_MODIFIED_REASON,min_area_km2_SOURCE,min_area_km2_SOURCE_ID,min_area_km2_SOURCE_MODIFIED,min_area_km2_SOURCE_MODIFIED_REASON,normal_area_km2_SOURCE,normal_area_km2_SOURCE_ID,normal_area_km2_SOURCE_MODIFIED,normal_area_km2_SOURCE_MODIFIED_REASON,max_capacity_mcm_SOURCE,max_capacity_mcm_SOURCE_ID,max_capacity_mcm_SOURCE_MODIFIED,max_capacity_mcm_SOURCE_MODIFIED_REASON,min_capacity_mcm_SOURCE,min_capacity_mcm_SOURCE_ID,min_capacity_mcm_SOURCE_MODIFIED,min_capacity_mcm_SOURCE_MODIFIED_REASON,normal_capacity_mcm_SOURCE,normal_capacity_mcm_SOURCE_ID,normal_capacity_mcm_SOURCE_MODIFIED,normal_capacity_mcm_SOURCE_MODIFIED_REASON,average_depth_m_SOURCE,average_depth_m_SOURCE_ID,average_depth_m_SOURCE_MODIFIED,average_depth_m_SOURCE_MODIFIED_REASON,dam_crest_elevation_m_SOURCE,dam_crest_elevation_m_SOURCE_ID,dam_crest_elevation_m_SOURCE_MODIFIED,dam_crest_elevation_m_SOURCE_MODIFIED_REASON,reservoir_normal_elevation_m_SOURCE,reservoir_normal_elevation_m_SOURCE_ID,reservoir_normal_elevation_m_SOURCE_MODIFIED,reservoir_normal_elevation_m_SOURCE_MODIFIED_REASON,reservoir_minimum_elevation_m_SOURCE,reservoir_minimum_elevation_m_SOURCE_ID,reservoir_minimum_elevation_m_SOURCE_MODIFIED,reservoir_minimum_elevation_m_SOURCE_MODIFIED_REASON,water_head_m_SOURCE,water_head_m_SOURCE_ID,water_head_m_SOURCE_MODIFIED,water_head_m_SOURCE_MODIFIED_REASON,design_flow_m3s_SOURCE,design_flow_m3s_SOURCE_ID,design_flow_m3s_SOURCE_MODIFIED,design_flow_m3s_SOURCE_MODIFIED_REASON,power_mw_SOURCE,power_mw_SOURCE_ID,power_mw_SOURCE_MODIFIED,power_mw_SOURCE_MODIFIED_REASON,main_use_SOURCE,main_use_SOURCE_ID,main_use_SOURCE_MODIFIED,main_use_SOURCE_MODIFIED_REASON,second_use_SOURCE,second_use_SOURCE_ID,second_use_SOURCE_MODIFIED,second_use_SOURCE_MODIFIED_REASON,longitude_SOURCE,longitude_SOURCE_ID,latitude_SOURCE,latitude_SOURCE_ID,dynamic_id_SOURCE,dynamic_id_SOURCE_ID,dup_group
3354,10534,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1999,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,16.4,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.46036,10.910691,,GDWres24,10534,False,,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,,,GDWres24,10534,False,,GDWres24,10534,True,Based on commission year,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWbar24,10534,False,,GDWres24,10534,False,,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,10534,False,,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10534,GDWres24,10534,GDWres24,10534,
3355,23061,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.4,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.434902,10.927615,,GDWres24,23061,False,,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,,,GDWbar24,23061,False,,GDWres24,23061,True,Based on commission year,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWbar24,23061,False,,GDWres24,23061,False,,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23061,False,,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23061,GDWres24,23061,GDWres24,23061,
3356,23067,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1994,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.621969,10.817448,,GDWres24,23067,False,,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,,,GDWres24,23067,False,,GDWres24,23067,True,Based on commission year,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWbar24,23067,False,,GDWres24,23067,False,,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23067,False,,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23067,GDWres24,23067,GDWres24,23067,
3357,25694,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2000,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.573473,10.779783,,GDWres24,25694,False,,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,,,GDWres24,25694,False,,GDWres24,25694,True,Based on commission year,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWbar24,25694,False,,GDWres24,25694,False,,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,25694,False,,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,True,SEAWEA_NORMALIZE_TYPE,GDWres24,25694,GDWres24,25694,GDWres24,25694,
3358,10538,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.321742,10.582335,,GDWres24,10538,False,,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,,,GDWres24,10538,False,,GDWres24,10538,True,Based on commission year,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWbar24,10538,False,,GDWres24,10538,False,,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,10538,False,,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10538,GDWres24,10538,GDWres24,10538,
3359,23066,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.292161,10.842999,,GDWres24,23066,False,,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,,,GDWbar24,23066,False,,GDWres24,23066,True,Based on commission year,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWbar24,23066,False,,GDWres24,23066,False,,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23066,False,,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23066,GDWres24,23066,GDWres24,23066,
3360,23072,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.8,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.290653,10.699283,,GDWres24,23072,False,,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,,,GDWbar24,32612,False,,GDWres24,23072,True,Based on commission year,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWbar24,32612,False,,GDWres24,23072,False,,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,32612,False,,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23072,GDWres24,23072,GDWres24,23072,
3361,23073,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1997,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.2,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.268676,10.698013,,GDWres24,23073,False,,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,,,GDWres24,23073,False,,GDWres24,23073,True,Based on commission year,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWbar24,23073,False,,GDWres24,23073,False,,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23073,False,,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23073,GDWres24,23073,GDWres24,23073,
3362,23082,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1991,Operational,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.0,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.32683,10.55636,,GDWres24,23082,False,,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,,,GDWres24,23082,False,,GDWres24,23082,True,Based on commission year,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWbar24,23082,False,,GDWres24,23082,False,,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23082,False,,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23082,GDWres24,23082,GDWres24,23082,
3363,23084,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.5,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.398771,10.539659,,GDWres24,23084,False,,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,,,GDWbar24,23084,False,,GDWres24,23084,True,Based on commission year,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWbar24,23084,False,,GDWres24,23084,False,,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23084,False,,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23084,GDWres24,23084,GDWres24,23084,
3364,23086,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.7,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.406672,10.511454,,GDWres24,23086,False,,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,,,GDWbar24,23086,False,,GDWres24,23086,True,Based on commission year,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWbar24,23086,False,,GDWres24,23086,False,,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23086,False,,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23086,GDWres24,23086,GDWres24,23086,
3365,28419,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.308558,10.727896,,GDWres24,28419,False,,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,,,GDWbar24,28419,False,,GDWres24,28419,True,Based on commission year,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWbar24,28419,False,,GDWres24,28419,False,,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,28419,False,,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,True,SEAWEA_NORMALIZE_TYPE,GDWres24,28419,GDWres24,28419,GDWres24,28419,
3366,32611,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.0,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.314083,10.704208,,GDWres24,32611,False,,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,,,GDWbar24,32613,False,,GDWres24,32611,True,Based on commission year,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWbar24,32613,False,,GDWres24,32611,False,,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,32613,False,,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,True,SEAWEA_NORMALIZE_TYPE,GDWres24,32611,GDWres24,32611,GDWres24,32611,
3367,10539,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,16.3,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.249452,10.549851,,GDWres24,10539,False,,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,,,GDWbar24,10539,False,,GDWres24,10539,True,Based on commission year,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWbar24,10539,False,,GDWres24,10539,False,,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,10539,False,,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,True,SEAWEA_NORMALIZE_TYPE,GDWres24,10539,GDWres24,10539,GDWres24,10539,
3368,23083,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,-99,Potential,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.0,-999.9,-999.9,-999.9,-999.9,-999.9,-99.0,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,107.280996,10.552402,,GDWres24,23083,False,,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,,,GDWbar24,23083,False,,GDWres24,23083,True,Based on commission year,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWbar24,23083,False,,GDWres24,23083,False,,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWbar24,23083,False,,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,True,SEAWEA_NORMALIZE_TYPE,GDWres24,23083,GDWres24,23083,GDWres24,23083,
